task_index,task_id,category,level,eval_type,ground_truth,query
445,svamp_chal_445,Subtraction,1,float_tol,\boxed{8},"2 red peaches, 6 yellow peaches and 14 green peaches are in the basket. How many more green peaches than yellow peaches are in the basket?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
446,svamp_chal_446,Multiplication,1,float_tol,\boxed{1891},A book has 31 chapters. Each chapter is 61 pages long. How many pages does the book have altogether?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
447,svamp_chal_447,Common-Division,1,float_tol,\boxed{5},Brenda's mother made cookies for guests. Each guest had 2 cookies. If she prepared a total of 10 cookies How many guests did she prepare cookies for?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
448,svamp_chal_448,Subtraction,1,float_tol,\boxed{1},Every day Ryan spends a total of 3 hours on learning english and chinese. If he spends 2 hours on learning english everyday How many hours does he spend on learning chinese?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
449,svamp_chal_449,Multiplication,1,float_tol,\boxed{17017},"Being his favorite, he saved checking on the grapevines for his last stop. He was told by 235 of the pickers that they fill 100 drums of raspberries per day and 221 drums of grapes per day. How many drums of grapes would be filled in 77 days?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
450,svamp_chal_450,Subtraction,1,float_tol,\boxed{58},Bobby ate 38 pieces of candy. Then he ate 36 more. He also ate 16 pieces of chocolate. How many more pieces of candy than chocolate did Bobby eat?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
451,svamp_chal_451,Common-Division,1,float_tol,\boxed{3},He then went to see the oranges being harvested. He found out that they harvested 54 sacks of oranges. How many days did it take to harvest them if they harvested 18 sacks of oranges per day?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
452,svamp_chal_452,Common-Division,1,float_tol,\boxed{5},A mailman has to give 25 pieces of junk mail to each block. If he gives 5 mails to each house in a block How many houses are there in a block?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
453,svamp_chal_453,Subtraction,1,float_tol,\boxed{3},A waiter had 8 customers. After some left he still had 5 customers. Then he got 99 new customers How many customers left?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
454,svamp_chal_454,Subtraction,1,float_tol,\boxed{4},Jake has 3 fewer peaches and 4 more apples than Steven. Steven has 19 apples and 15 peaches. How many more apples than peaches does Steven have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
455,svamp_chal_455,Subtraction,1,float_tol,\boxed{1},Every day Ryan spends 6 hours on learning english and 7 hours on learning chinese. How many more hours does he spend on learning chinese than he does on learning english?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
456,svamp_chal_456,Addition,1,float_tol,\boxed{10},4 birds and 46 storks were sitting on the fence. 6 more birds came to join them. How many birds are sitting on the fence?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
457,svamp_chal_457,Subtraction,1,float_tol,\boxed{21},Paco had 28 cookies. He ate some of them and had 7 cookies left. How many cookies did Paco eat?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
458,svamp_chal_458,Common-Division,1,float_tol,\boxed{4},Matthew had 8 crackers to give to friends. If Matthew gave 2 crackers to each his friends How many friends did he give crackers to?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
459,svamp_chal_459,Addition,1,float_tol,\boxed{71},41 campers went rowing and 4 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many campers went rowing and hiking in all?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
460,svamp_chal_460,Subtraction,1,float_tol,\boxed{34},Paco had 13 cookies. He ate 2 of them. Then he bought 36 more cookies How many more cookies did he buy than those he ate?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
461,svamp_chal_461,Addition,1,float_tol,\boxed{58},Zachary did 19 push-ups in gym class today. David did 39 more push-ups than Zachary. John did 13 push-ups less than david. How many push-ups did David do?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
462,svamp_chal_462,Subtraction,1,float_tol,\boxed{3},Mary is baking a cake. The recipe calls for 12 cups of flour 14 cups of sugar and 7 cups of salt. She already put in 2 cups of flour. How many more cups of flour than cups of salt does she need to add now?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
463,svamp_chal_463,Subtraction,1,float_tol,\boxed{2},There were 15 roses in the vase. Jessica threw away 33 roses from the vase and cut some more new roses from her flower garden to put in the vase. There are now 17 roses in the vase. How many more roses did she cut than those she threw away?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
464,svamp_chal_464,Subtraction,1,float_tol,\boxed{60},Last week Fred had 49 dollars and Jason had 3 dollars. Fred washed cars over the weekend and now has 112 dollars. Jason delivered newspapers and now has 63 dollars. How much money did Jason earn by delivering newspapers?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
465,svamp_chal_465,Subtraction,1,float_tol,\boxed{9},Jake has 7 fewer peaches than Steven and 9 more peaches than Jill. Steven has 16 peaches. How many peaches does Jake have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
466,svamp_chal_466,Subtraction,1,float_tol,\boxed{3},46 campers went rowing on a day. 43 campers went rowing in the morning and some more campers went rowing in the afternoon. How many campers went rowing in the afternoon?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
467,svamp_chal_467,Addition,1,float_tol,\boxed{756},The ring toss game at the carnival made 382 dollars in the first 44 days and 374 dollars in the remaining 10 days. How much did they make in all?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
468,svamp_chal_468,Subtraction,1,float_tol,\boxed{31},A book has 2 chapters. The second chapter is 36 pages long. If there are a total of 67 pages in the book How many pages are in the first chapter?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
469,svamp_chal_469,Subtraction,1,float_tol,\boxed{3},Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 3 invitations in it and she bought 2 packs. If she wants to invite 9 friends How many extra invitations will she need to buy?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
470,svamp_chal_470,Subtraction,1,float_tol,\boxed{30},Zachary did 15 push-ups in gym class today. David did 39 more push-ups than Zachary. John did 9 push-ups less than David. How many more push-ups did Zachary do than John?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
471,svamp_chal_471,Subtraction,1,float_tol,\boxed{17},Ed had 2 more marbles than Doug. Doug lost some of his marbles at the playground. Now Ed has 19 more marbles than doug. How many marbles did Doug lose?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
472,svamp_chal_472,Common-Division,1,float_tol,\boxed{112},There are 896 skittles in Steven's skittles collection. Steven also has 517 erasers and 90 scales. If the skittles are organized into 8 groups How big is each group?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
473,svamp_chal_473,Common-Division,1,float_tol,\boxed{3},Rebecca wants to split a collection of eggs into groups of 5. Rebecca has 10 marbles and 15 eggs. How many groups will be created?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
474,svamp_chal_474,Subtraction,1,float_tol,\boxed{140},Paul had 95 pens and 153 books. After selling some books and pens in a garage sale he had 13 books and 23 pens left. How many books did he sell in the garage sale?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
475,svamp_chal_475,Common-Division,1,float_tol,\boxed{102},Frank was reading through his favorite book. The book had 612 pages equally distributed over 24 chapters. It took Frank 6 days to finish the book. How many pages did he read per day?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
476,svamp_chal_476,Common-Division,1,float_tol,\boxed{1},There are 10 peaches distributed equally in some baskets. If each basket has 4 red peaches and 6 green peaches How many baskets of peaches are there?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
477,svamp_chal_477,Common-Division,1,float_tol,\boxed{89},Lewis earns $ 2 every week during the harvest. If he earns a total of $ 178 How many weeks did the harvest last?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
478,svamp_chal_478,Subtraction,1,float_tol,\boxed{6},Danny collects bottle caps. He threw away 54 of the old ones at the park while he found 48 bottle caps new ones. Now he has 52 bottle caps in his collection. How many more bottle caps did danny throw away than those he found at the park?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
479,svamp_chal_479,Multiplication,1,float_tol,\boxed{1080},He then went to see the oranges being harvested. He found out that they harvest 31 sacks of ripe oranges and 24 sacks of unripe oranges per day. How many sacks of unripe oranges will they have after 45 days of harvest?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
480,svamp_chal_480,Subtraction,1,float_tol,\boxed{66},The grasshopper and the frog had a jumping contest. The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog. How much did they jump altogether?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
481,svamp_chal_481,Multiplication,1,float_tol,\boxed{25740},The Razorback shop makes $ 67 dollars off each t-shirt and $ 165 off each jersey. During the Arkansas and Texas tech game they sold 74 t-shirts and 156 jerseys. How much money did they make from selling the jerseys?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
482,svamp_chal_482,Multiplication,1,float_tol,\boxed{60},After resting they decided to go for a swim. The depth of the water is 5 times Ron's height. Dean is 11 feet shorter than Ron. If Ron stands at 12 feet How deep was the water?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
483,svamp_chal_483,Multiplication,1,float_tol,\boxed{109044},There are 466 pots. Each pot has 53 flowers and 181 sticks in it. How many flowers and sticks are there in all?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
484,svamp_chal_484,Subtraction,1,float_tol,\boxed{322},Paul got a box of 110 crayons for his birthday. During the school year he gave 90 crayons to his friends while he lost 412 crayons. How many more crayons did he lose than those he gave to his friends?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
485,svamp_chal_485,Subtraction,1,float_tol,\boxed{333},In a school there are 569 girls and 236 boys. How many more girls than boys does the school have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
486,svamp_chal_486,Multiplication,1,float_tol,\boxed{390},He then went to see the oranges being harvested. He found out that they harvest 65 sacks of unripe oranges and 46 sacks of ripe oranges per day. How many sacks of unripe oranges will they have after 6 days of harvest?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
487,svamp_chal_487,Subtraction,1,float_tol,\boxed{68},The Ferris wheel in paradise park has 6 seats. Each seat can hold 14 people. If there are 16 people on the wheel right now How many more people can join the wheel?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
488,svamp_chal_488,Common-Division,1,float_tol,\boxed{9},Debby bought 153 water bottles when they were on sale. She drank the same number of bottles each day. If the bottles lasted for 17 days How many bottles did she drink each day?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
489,svamp_chal_489,Multiplication,1,float_tol,\boxed{405},Robin has 21 packages of gum and 45 packages of candy. There are 9 pieces in each package. How many pieces of candies does Robin have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
490,svamp_chal_490,Subtraction,1,float_tol,\boxed{25},After Olivia visited a supermarket there were 29 dollars left. If there were 54 dollars in her wallet initially How much did she spend?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
491,svamp_chal_491,Subtraction,1,float_tol,\boxed{16},Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
492,svamp_chal_492,Subtraction,1,float_tol,\boxed{8},Jake has 7 fewer peaches than Steven who has 14 more peaches than Jill. Steven has 15 peaches. How many peaches does Jake have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
493,svamp_chal_493,Multiplication,1,float_tol,\boxed{324775},Lewis earns $ 491 every week during the 1181 weeks of harvest. If he has to pay $ 216 rent every week How much money will have at the end of the harvest season?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
494,svamp_chal_494,Subtraction,1,float_tol,\boxed{92},Paul had 51 books and 106 pens. After selling some books and pens in a garage sale he had 82 books and 14 pens left. How many pens did he sell in the garage sale?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
495,svamp_chal_495,Subtraction,1,float_tol,\boxed{4},Zachary did 44 push-ups and 17 crunches in gym class today. David did 29 more push-ups but 13 less crunches than zachary. How many crunches did David do?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
496,svamp_chal_496,Subtraction,1,float_tol,\boxed{23},Paul had 42 pens and 143 books. After selling some books and pens in a garage sale he had 113 books and 19 pens left. How many pens did he sell in the garage sale?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
497,svamp_chal_497,Subtraction,1,float_tol,\boxed{12},Danny collects bottle caps and wrappers. He found 71 bottle caps and 24 wrappers at the park. Now he has 28 bottle caps and 16 wrappers in his collection. How many more bottle caps than wrappers does danny have now?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
498,svamp_chal_498,Subtraction,1,float_tol,\boxed{1},Dan has $ 4. He bought 99 candy bar for $ 3 each one costing the same amount of money. How much money is left?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
499,svamp_chal_499,Subtraction,1,float_tol,\boxed{9},5 children were riding on the bus. At the bus stop 63 children got off the bus while some more got on the bus. Then there were 14 children altogether on the bus. How many more children got on the bus than those that got off?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
500,svamp_chal_500,Common-Division,1,float_tol,\boxed{12},Debby bought 95 soda bottles and 180 water bottles when they were on sale. If she drank 15 water bottles and 54 soda bottles a day How many days would the water bottles last?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
501,svamp_chal_501,Subtraction,1,float_tol,\boxed{2},Mary is baking a cake. The recipe calls for 3 cups of sugar and 10 cups of flour. She already put in some cups of flour. If she still needs 5 more cups of flour than sugar How many cups of flour did she put in?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
502,svamp_chal_502,Multiplication,1,float_tol,\boxed{70},Faye had 35 packs of pencils each one having 4 pencils. She was placing her pencils into rows with 2 pencils in each row. How many rows could she make?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
503,svamp_chal_503,Multiplication,1,float_tol,\boxed{5700},Each Ferris wheel in paradise park has 19 seats. Each seat in a Ferris wheel can hold 15 people. How many people can ride 20 Ferris wheels at the same time?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
504,svamp_chal_504,Subtraction,1,float_tol,\boxed{17},Bobby had 19 pieces of candy. He ate 2 pieces of candy. How many pieces of candy does he still have left?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
505,svamp_chal_505,Addition,1,float_tol,\boxed{52},Bobby had 20 pieces of candy. He ate 34 pieces of candy. Then he ate 18 more. How many pieces of candy did Bobby eat?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
506,svamp_chal_506,Subtraction,1,float_tol,\boxed{57},"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 705 visitors came to the Buckingham palace that day. If there were 191 visitors the previous day and 457 visitors the day before that How many more visitors visited the Buckingham palace on that day than on the previous 245 days?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
507,svamp_chal_507,Subtraction,1,float_tol,\boxed{42},Paul had 108 books and 55 pens. After selling some books and pens in a garage sale he had 66 books and 59 pens left. How many books did he sell in the garage sale?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
508,svamp_chal_508,Subtraction,1,float_tol,\boxed{19},Marco and his dad went strawberry picking. Marco's dad's strawberries weighed 11 pounds. If together their strawberries weighed 30 pounds. How much did Marco's strawberries weigh?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
509,svamp_chal_509,Addition,1,float_tol,\boxed{20},"Julia played tag with 5 kids on monday, 9 kids on tuesday and 15 kids on wednesday. How many kids did she play with on monday and wednesday?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
510,svamp_chal_510,Subtraction,1,float_tol,\boxed{22},Marco and his dad went strawberry picking. Marco's strawberries weighed 15 pounds. If together their strawberries weighed 37 pounds. How much did his dad's strawberries weigh?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
511,svamp_chal_511,Common-Division,1,float_tol,\boxed{2},Shirley sold 10 boxes of trefoils. How many boxes are in each case if she needs to deliver 5 cases of boxes?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
512,svamp_chal_512,Subtraction,1,float_tol,\boxed{367},Paul got a box of 521 crayons and 66 erasers for his birthday. At the end of the school year he only had 154 left while not having lost a single erasers. How many crayons had been lost or given away?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
513,svamp_chal_513,Subtraction,1,float_tol,\boxed{20},David did 56 more push-ups than Zachary in gym class today. If David did 38 push-ups How many push-ups did Zachary and David do altogether?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
514,svamp_chal_514,Subtraction,1,float_tol,\boxed{16},Danny collects bottle caps and wrappers. He found 10 bottle caps and 62 wrappers at the park. Now he has 27 bottle caps and 43 wrappers in his collection. How many more wrappers than bottle caps does danny have now?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
515,svamp_chal_515,Addition,1,float_tol,\boxed{14},Tiffany was collecting cans for recycling. On monday she had 8 bags of cans. She found 10 bags of cans on the next day and 4 bags of cans the day after that. How many bags did she find after monday?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
516,svamp_chal_516,Multiplication,1,float_tol,\boxed{42},Faye was placing her pencils into rows with 16 pencils in each row. She had 28 packs of pencils each one having 24 pencils. How many rows could she make?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
517,svamp_chal_517,Subtraction,1,float_tol,\boxed{5},4 birds and 3 storks were sitting on the fence. 6 more storks came to join them. How many more storks than birds are sitting on the fence?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
518,svamp_chal_518,Subtraction,1,float_tol,\boxed{4},Jessie weighed 114 kilograms. After she started to go jogging everyday she lost 50 kilograms in the first week and 60 kilograms in the second week. How much does she weigh now?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
519,svamp_chal_519,Common-Division,1,float_tol,\boxed{20},6 packs of dvds can be bought with 120 dollars. How much does each pack cost?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
520,svamp_chal_520,Subtraction,1,float_tol,\boxed{6},"Julia played tag with 14 kids on monday, 2 kids on tuesday and 8 kids on wednesday. How many more kids did she play with on monday than on wednesday?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
521,svamp_chal_521,Addition,1,float_tol,\boxed{1541},"There were 73 parents, 724 pupils and 744 teachers in the program. How many people were present in the program?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
522,svamp_chal_522,Addition,1,float_tol,\boxed{19},At the stop 8 more people got on the train. Initially there were 11 people on the train. How many people are there on the train now?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
523,svamp_chal_523,Common-Division,1,float_tol,\boxed{1},Frank had 33 pieces of candy. He lost 24 of them. If he put the remaining pieces into bags with 9 pieces in each bag How many bags would he have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
524,svamp_chal_524,Common-Division,1,float_tol,\boxed{17},Bryan took a look at his books as well. If he has 34 books distributed equally in 2 bookshelves How many books are there in each bookshelf?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
525,svamp_chal_525,Subtraction,1,float_tol,\boxed{5},A waiter had 3 customers. After some more arrived he had 8 customers. How many new customers arrived?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
526,svamp_chal_526,Common-Division,1,float_tol,\boxed{2},Brenda's mother made cookies for guests. If she prepared 38 cookies and each of them had 19 cookies How many guests did she prepare cookies for?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
527,svamp_chal_527,Common-Division,1,float_tol,\boxed{3},"They decided to hold the party in their backyard. They have some sets of tables, each having the 3 chairs. If there are a total of 9 chairs in the backyard How many sets of tables do they have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
528,svamp_chal_528,Common-Division,1,float_tol,\boxed{14},Luke played a trivia game and scored 154 points. If he gained the 11 points in each round How many rounds did he play?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
529,svamp_chal_529,Subtraction,1,float_tol,\boxed{1},"Jack received 3 emails in the afternoon, 6 emails in the morning and some more in the evening. If he received a total of 10 emails in the day How many emails did jack receive in the evening?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
530,svamp_chal_530,Addition,1,float_tol,\boxed{10},There are 65 baskets of peaches. Each basket has 7 red peaches and 3 green peaches. How many peaches are in each basket?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
531,svamp_chal_531,Subtraction,1,float_tol,\boxed{3},The school is planning a field trip. The school has 102 classrooms. There are 11 students in the school and 99 seats on each school bus. If 8 students do n't want to go for the trip How many students are going on the trip?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
532,svamp_chal_532,Subtraction,1,float_tol,\boxed{149},Jesse's room is 11 feet long and 15 feet wide. If she already has 16 square feet of carpet How much more carpet does she need to cover the whole floor?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
533,svamp_chal_533,Subtraction,1,float_tol,\boxed{1},Jake has 6 fewer peaches and 8 more apples than Steven. Steven has 17 peaches and 16 apples. How many more peaches than apples does Steven have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
534,svamp_chal_534,Subtraction,1,float_tol,\boxed{69},Danny collects bottle caps. He threw away 60 of the old ones at the park while he found 58 bottle caps new ones. Now he has 67 bottle caps in his collection. How many bottle caps did danny have at first?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
535,svamp_chal_535,Subtraction,1,float_tol,\boxed{168},Nell collects baseball cards. She had 573 cards. She gave 195 cards to John and yet some more to Jeff. Now she has 210 cards left. How many cards did Nell give to Jeff?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
536,svamp_chal_536,Subtraction,1,float_tol,\boxed{481},Next on his checklist is wax to stick the feathers together. If he currently has 11 g of wax and the feathers require a total of 492 g of wax How many more grams of wax does he need?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
537,svamp_chal_537,Addition,1,float_tol,\boxed{14},Winter is almost here and most animals are migrating to warmer countries. There are 49 bird families living near the mountain. 59 bird families flew away for winter and 24 new bird families came to live near the mountain from the arctic. How many bird families were left near the mountain?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
538,svamp_chal_538,Subtraction,1,float_tol,\boxed{7},Steven has 19 peaches. Jake has 12 fewer peaches than Steven and 72 more peaches than Jill. How many peaches does Jake have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
539,svamp_chal_539,Addition,1,float_tol,\boxed{33},Josh had some marbles in his collection. He lost 21 marbles. If he has 12 marbles now How many marbles did he have in his collection?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
540,svamp_chal_540,Multiplication,1,float_tol,\boxed{1463},He had 15 aquariums for saltwater animals and 62 aquariums for freshwater animals. Each aquarium has 19 animals in it. How many animals does he have in total?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
541,svamp_chal_541,Addition,1,float_tol,\boxed{128},Jessie currently weighs 27 kilograms. After she started to go jogging everyday she lost 101 kilograms. How much did she weigh before starting to jog?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
542,svamp_chal_542,Addition,1,float_tol,\boxed{5},Dan has $ 3 left with him after he bought a candy bar for $ 2. How much money did he have initially?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
543,svamp_chal_543,Addition,1,float_tol,\boxed{67},Zachary did 53 push-ups and 14 crunches in gym class today. David did 17 more push-ups but 10 less crunches than zachary. How many push-ups and crunches did Zachary do?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
544,svamp_chal_544,Subtraction,1,float_tol,\boxed{68},A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many more pages does the first chapter have than the second chapter?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
545,svamp_chal_545,Subtraction,1,float_tol,\boxed{1},Danny collects bottle caps. He found 36 bottle caps at the park while he threw away 35 old ones. Now he has 22 bottle caps in his collection. How many more bottle caps did danny find at the park than those he threw away?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
546,svamp_chal_546,Subtraction,1,float_tol,\boxed{1},Dan has $ 4. For a total of $ 3 he bought 10 candy bar each one costing the same amount of money. How much money is left?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
547,svamp_chal_547,Subtraction,1,float_tol,\boxed{1},Mary is baking a cake. The recipe calls for 6 cups of sugar and 9 cups of flour. She already put in 2 cups of flour. How many more cups of flour than cups of sugar does she need to add now?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
548,svamp_chal_548,Subtraction,1,float_tol,\boxed{31},"At the zoo, a cage had 95 snakes and 61 alligators. If 64 snakes were hiding How many snakes were not hiding?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}."
549,svamp_chal_549,Common-Division,1,float_tol,\boxed{3},Emily is making bead necklaces for her friends. She was able to make 6 necklaces and she had 18 beads. How many beads did each necklace need?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
550,svamp_chal_550,Addition,1,float_tol,\boxed{10},Tiffany was collecting cans for recycling. On monday she had 3 bags of cans. The next day she found 7 more bags of cans and 44 bags of bottles. How many bags of cans did she have altogether?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
551,svamp_chal_551,Common-Division,1,float_tol,\boxed{5},Robin has some packages of gum. There are 7 pieces in each package. Robin has 6 extra pieces of gum. In all the number of pieces of gums robin has is 41. How many packages does Robin have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
552,svamp_chal_552,Subtraction,1,float_tol,\boxed{15},Baker made 155 cakes. If his friend bought 140 cakes from him How many cakes would baker still have?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
553,svamp_chal_553,Subtraction,1,float_tol,\boxed{8},2 children were riding on the bus. At the bus stop some more children got on the bus. Then there were 10 children altogether on the bus. How many more children are on the bus now than there were before the bus stop?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
554,svamp_chal_554,Subtraction,1,float_tol,\boxed{6},Danny collects bottle caps and wrappers. He found 22 bottle caps and 8 wrappers at the park. Now he has 28 bottle caps and 63 wrappers in his collection. How many bottle caps did danny have at first?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
555,svamp_chal_555,Common-Division,1,float_tol,\boxed{8},For the walls of the house he would use 8 large planks of wood. If each plank of wood needs 74 pieces of nails to be secured How many planks does John need for the house wall?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
556,svamp_chal_556,Subtraction,1,float_tol,\boxed{1},Paco ate 36 cookies. If he had 37 cookies initially How many cookies did Paco have left?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
557,svamp_chal_557,Subtraction,1,float_tol,\boxed{7},Bobby had 21 pieces of candy. He ate 5 pieces of candy. Then he ate 9 more. How many pieces of candy does he still have left?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
558,svamp_chal_558,Subtraction,1,float_tol,\boxed{41},Baker made 54 cakes. He sold some of them. If he still has 13 cakes left How many cakes did baker sell?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
559,svamp_chal_559,Subtraction,1,float_tol,\boxed{150780},During summer break 819058 kids from Lawrence county go to camp and the other 668278 kids stay home. How many more kids spent their summer break at the camp compared to those who stayed home?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
560,svamp_chal_560,Subtraction,1,float_tol,\boxed{54},Randy has 79 blocks. He uses 14 blocks to build a tower and 11 blocks to build a house. How many blocks are left?  Solve this mathematical problem step-by-step. Put your final answer within \boxed{}.
